id,label,effectiveTime,active,moduleId,definitionStatusId,observable_entity
405011008,Localized allergic response status (observable entity),20040131,1,900000000000207008,900000000000074008,True
405797003,Time of arrival of first professional help (observable entity),20040131,1,900000000000207008,900000000000074008,True
405750004,Initial contact type (observable entity),20040131,1,900000000000207008,900000000000074008,True
405090005,Self-directed care behavior (observable entity),20040131,1,900000000000207008,900000000000074008,True
405094001,Cardiac disease self-management behavior (observable entity),20040131,1,900000000000207008,900000000000074008,True
405022007,Neurological status: central motor control (observable entity),20040131,1,900000000000207008,900000000000074008,True
405093007,Body mechanics behavior (observable entity),20040131,1,900000000000207008,900000000000074008,True
405095000,Nausea and vomiting control behavior (observable entity),20040131,1,900000000000207008,900000000000074008,True
405796007,Time of call for help (observable entity),20040131,1,900000000000207008,900000000000074008,True
405021000,Neurological status: autonomic (observable entity),20040131,1,900000000000207008,900000000000074008,True
405789005,Behavioral phenotype (observable entity),20040131,1,900000000000207008,900000000000074008,True
405008007,Blood transfusion reaction status (observable entity),20040131,1,900000000000207008,900000000000074008,True
405795006,Time of symptom onset (observable entity),20040131,1,900000000000207008,900000000000074008,True
412726003,Length of gestation at birth (observable entity),20040731,1,900000000000207008,900000000000074008,True
412823000,Percentage rapid progressive sperm (observable entity),20040731,1,900000000000207008,900000000000074008,True
413173009,Minutes from waking to first tobacco consumption (observable entity),20040731,1,900000000000207008,900000000000074008,True
413155006,Right ankle circumference (observable entity),20040731,1,900000000000207008,900000000000074008,True
413156007,Left ankle circumference (observable entity),20040731,1,900000000000207008,900000000000074008,True
413157003,Right calf circumference (observable entity),20040731,1,900000000000207008,900000000000074008,True
413158008,Left calf circumference (observable entity),20040731,1,900000000000207008,900000000000074008,True
413171006,Lower limb circumference (observable entity),20040731,1,900000000000207008,900000000000074008,True
412824006,Percentage non-progressive sperm (observable entity),20040731,1,900000000000207008,900000000000074008,True
412878006,Semen appearance (observable entity),20040731,1,900000000000207008,900000000000074008,True
412829001,Percentage slow progressive sperm (observable entity),20040731,1,900000000000207008,900000000000074008,True
412835001,Calculus appearance (observable entity),20040731,1,900000000000207008,900000000000074008,True
413326007,Health belief: sometimes feels at risk of crime (observable entity),20040731,1,900000000000207008,900000000000074008,True
413337008,Actual duration - external beam radiation therapy (observable entity),20040731,1,900000000000207008,900000000000074008,True
413209003,Site of narrowing of hiatus esophagus of diaphragm (observable entity),20040731,1,900000000000207008,900000000000074008,True
409645006,Lethal dose 50 (observable entity),20040731,1,900000000000207008,900000000000074008,True
408714007,Degree of blood vessel lumen cross sectional area reduction (observable entity),20040731,1,900000000000207008,900000000000074008,True
408715008,Degree of blood vessel lumen diameter reduction (observable entity),20040731,1,900000000000207008,900000000000074008,True
408716009,Stenotic lesion length (observable entity),20040731,1,900000000000207008,900000000000074008,True
408704003,Vascular stent volume (observable entity),20040731,1,900000000000207008,900000000000074008,True
408705002,Vascular stent cross sectional area (observable entity),20040731,1,900000000000207008,900000000000074008,True
408706001,Vascular stent diameter (observable entity),20040731,1,900000000000207008,900000000000074008,True
408717000,Stenotic lesion axial cross sectional area (observable entity),20040731,1,900000000000207008,900000000000074008,True
408676007,Patient preferred name (observable entity),20040731,1,900000000000207008,900000000000074008,True
409653003,Case fatality rate (observable entity),20040731,1,900000000000207008,900000000000074008,True
409652008,Population statistic (observable entity),20040731,1,900000000000207008,900000000000074008,True
409651001,Mortality rate (observable entity),20040731,1,900000000000207008,900000000000074008,True
408699006,Device observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
408700007,Vascular stent observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
408702004,Vascular stent apposition (observable entity),20040731,1,900000000000207008,900000000000074008,True
408703009,Vascular stent length (observable entity),20040731,1,900000000000207008,900000000000074008,True
408701006,Vascular stent patency (observable entity),20040731,1,900000000000207008,900000000000074008,True
409646007,Lethal concentration 50 (observable entity),20040731,1,900000000000207008,900000000000074008,True
408677003,Forename (observable entity),20040731,1,900000000000207008,900000000000074008,True
409644005,Lethal dose (observable entity),20040731,1,900000000000207008,900000000000074008,True
364687002,Urine observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
364689004,Stool observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
364692000,Sweat measure (observable entity),20040731,1,900000000000207008,900000000000074008,True
364693005,Vomit observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
364695003,Sputum observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
364685005,Semen observable (observable entity),20040731,1,900000000000207008,900000000000074008,True
409496000,Mode of transmission (observable entity),20040731,1,900000000000207008,900000000000074008,True
408727006,Stenotic lesion longitudinal cross sectional area (observable entity),20040731,1,900000000000207008,900000000000074008,True
409599009,Laboratory biosafety level (observable entity),20040731,1,900000000000207008,900000000000074008,True
409728006,International neuroblastoma pathology classification (observable entity),20040731,1,900000000000207008,900000000000074008,True
409720004,International neuroblastoma staging system stage (observable entity),20040731,1,900000000000207008,900000000000074008,True
409746000,Status of distant metastasis for primary extraosseous tumor (observable entity),20040731,1,900000000000207008,900000000000074008,True
409745001,Status of distant metastasis for primary osseous tumor (observable entity),20040731,1,900000000000207008,900000000000074008,True
409744002,"pT category, primary extraosseous tumor (observable entity)",20040731,1,900000000000207008,900000000000074008,True
409743008,"pT category, primary osseous tumor (observable entity)",20040731,1,900000000000207008,900000000000074008,True
