id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
92423-3,Current level of confidence I know what to do if I forget to take my medication(s),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I know what to do if I forget to take my medication(s) [PROMIS],
92424-1,Current level of confidence I can work with my doctor to choose the treatment that seems right for me,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can work with my doctor to choose the treatment that seems right for me [PROMIS],
92425-8,"Current level of confidence I can use technology to help me manage my medication and treatments (for example: to get information, avoid side-effects, schedule reminders)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can use technology to help me manage my medication and treatments (for example: to get information, avoid side-effects, schedule reminders) [PROMIS]",
92426-6,Current level of confidence I can use my own judgment regarding treatment alternatives (including not having treatment),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can use my own judgment regarding treatment alternatives (including not having treatment) [PROMIS],
92427-4,Current level of confidence I can travel to my local pharmacy to fill my prescriptions,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can travel to my local pharmacy to fill my prescriptions [PROMIS],
92428-2,Current level of confidence I can take several medications on different schedules,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take several medications on different schedules [PROMIS],
92429-0,Current level of confidence I can take my medicine even if it causes mild side effects,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take my medicine even if it causes mild side effects [PROMIS],
92430-8,Current level of confidence I can take my medication when there is a change in my usual day (unexpected things happen),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take my medication when there is a change in my usual day (unexpected things happen) [PROMIS],
92431-6,Current level of confidence I can take my medication when I am working or away from home,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can take my medication when I am working or away from home [PROMIS],
92432-4,Current level of confidence I can remember to take my medications when there is no one to remind me,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can remember to take my medications when there is no one to remind me [PROMIS],
92433-2,Current level of confidence I can remember to take my medication as prescribed,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can remember to take my medication as prescribed [PROMIS],
92434-0,Current level of confidence I can remember to refill my prescriptions before they run out,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can remember to refill my prescriptions before they run out [PROMIS],
92435-7,Current level of confidence I can manage my medication without help,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my medication without help [PROMIS],
92436-5,"Current level of confidence I can list my medications, including the doses and schedule",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can list my medications, including the doses and schedule [PROMIS]",
92437-3,Current level of confidence I can get help when I am not sure how to take my medicine,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can get help when I am not sure how to take my medicine [PROMIS],
92438-1,Current level of confidence I can follow directions when my doctor changes my medications,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can follow directions when my doctor changes my medications [PROMIS],
92439-9,"Current level of confidence I can follow a full treatment plan (including medication, diet, physical activity)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can follow a full treatment plan (including medication, diet, physical activity) [PROMIS]",
92440-7,Current level of confidence I can fit my medication schedule into my daily routine,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can fit my medication schedule into my daily routine [PROMIS],
92441-5,Current level of confidence I can find information to learn more about my treatment,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can find information to learn more about my treatment [PROMIS],
92442-3,Current level of confidence I can figure out what treatment I need when my symptoms change,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can figure out what treatment I need when my symptoms change [PROMIS],
92443-1,Current level of confidence I can continue my treatment when traveling,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can continue my treatment when traveling [PROMIS],
92444-9,Current level of confidence I can continue my treatment when I am not feeling well,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can continue my treatment when I am not feeling well [PROMIS],
92445-6,Current level of confidence I can actively participate in decisions about my treatment,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can actively participate in decisions about my treatment [PROMIS],
92446-4,Document key words,Find,Pt,Document,Nom,,SURVEY.CDC,Document key words,
92447-2,Document synopsis,Find,Pt,Document,Nar,,SURVEY.CDC,Document synopsis,
92448-0,PROMIS self-efficacy for managing symptoms - version 1.0 T-score,Tscore,Pt,^Patient,Qn,PROMIS,SURVEY.PROMIS,PROMIS self-efficacy for managing symptoms - version 1.0 T-score,
92449-8,PROMIS item bank - self-efficacy for managing symptoms - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS item bank - self-efficacy for managing symptoms - version 1.0,
92450-6,Current level of confidence I know what to do when my symptoms worsen,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I know what to do when my symptoms worsen [PROMIS],
92451-4,Current level of confidence I can work with my doctor to manage my symptoms,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can work with my doctor to manage my symptoms [PROMIS],
92452-2,"Current level of confidence I can still accomplish most of my goals in life, despite my symptoms",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can still accomplish most of my goals in life, despite my symptoms [PROMIS]",
92453-0,"Current level of confidence I can rely on my judgment to manage my symptoms, even when others disagree with me",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can rely on my judgment to manage my symptoms, even when others disagree with me [PROMIS]",
92454-8,Current level of confidence I can reduce my symptoms to my satisfaction,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can reduce my symptoms to my satisfaction [PROMIS],
92455-5,Current level of confidence I can recognize when my symptoms change,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can recognize when my symptoms change [PROMIS],
92456-3,Current level of confidence I can manage unexpected or new symptoms,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage unexpected or new symptoms [PROMIS],
92457-1,Current level of confidence I can manage my symptoms when I am tired,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms when I am tired [PROMIS],
92458-9,Current level of confidence I can manage my symptoms when I am in an unfamiliar place,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms when I am in an unfamiliar place [PROMIS],
92459-7,Current level of confidence I can manage my symptoms when I am at home,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms when I am at home [PROMIS],
92460-5,Current level of confidence I can manage my symptoms in a public place,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms in a public place [PROMIS],
92461-3,Current level of confidence I can manage my symptoms during my daily activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms during my daily activities [PROMIS],
92462-1,Current level of confidence I can manage my symptoms as well as other people with symptoms like mine,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can manage my symptoms as well as other people with symptoms like mine [PROMIS],
92463-9,Current level of confidence I can make a moderate reduction in my symptoms,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can make a moderate reduction in my symptoms [PROMIS],
92464-7,"Current level of confidence I can maintain my sense of humor, despite my symptoms",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can maintain my sense of humor, despite my symptoms [PROMIS]",
92465-4,"Current level of confidence I can live a normal life, despite my symptoms",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can live a normal life, despite my symptoms [PROMIS]",
92466-2,Current level of confidence I can keep my symptoms from interfering with the work I need to do,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep my symptoms from interfering with the work I need to do [PROMIS],
92467-0,Current level of confidence I can keep my symptoms from interfering with relationships with friends and family,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep my symptoms from interfering with relationships with friends and family [PROMIS],
92468-8,Current level of confidence I can keep my symptoms from interfering with my sleep,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep my symptoms from interfering with my sleep [PROMIS],
92469-6,Current level of confidence I can keep my symptoms from interfering with my recreational activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep my symptoms from interfering with my recreational activities [PROMIS],
92470-4,Current level of confidence I can keep my symptoms from interfering with my personal care,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can keep my symptoms from interfering with my personal care [PROMIS],
92471-2,Current level of confidence I can find the information I need to manage my symptoms,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can find the information I need to manage my symptoms [PROMIS],
92472-0,"Current level of confidence I can enjoy things, despite my symptoms",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can enjoy things, despite my symptoms [PROMIS]",
92473-8,Current level of confidence I can do something to reduce my symptoms when they worsen,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can do something to reduce my symptoms when they worsen [PROMIS],
92474-6,Current level of confidence I can do something to prevent my symptoms from worsening,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can do something to prevent my symptoms from worsening [PROMIS],
92475-3,"Current level of confidence I can control my symptoms by using methods other than taking medication (for example: relaxation exercises, distraction)",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can control my symptoms by using methods other than taking medication (for example: relaxation exercises, distraction) [PROMIS]",
92476-1,Current level of confidence I can control my symptoms by taking my medications,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Current level of confidence I can control my symptoms by taking my medications [PROMIS],
92477-9,"Current level of confidence I can be physically active, despite my symptoms",Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,"Current level of confidence I can be physically active, despite my symptoms [PROMIS]",
92578-4,PROMIS short form - dyspnea severity 10a - version 1.0,-,7D,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - dyspnea severity 10a - version 1.0,
92579-2,PROMIS short form - physical function 10b - version 2.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - physical function 10b - version 2.0,
92580-0,PROMIS short form - physical function 10a - version 2.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - physical function 10a - version 2.0,
92581-8,PROMIS pediatric short form - pain behavior 8a - version 1.0,-,7D,^Patient,-,PROMIS.PEDS,PANEL.SURVEY.PROMIS,PROMIS pediatric short form - pain behavior 8a - version 1.0,
92582-6,PROMIS parent proxy short form - meaning and purpose 8a - version 1.0,-,Pt,^Patient,-,PROMIS.PARENTPROXY,PANEL.SURVEY.PROMIS,PROMIS parent proxy short form - meaning and purpose 8a - version 1.0,
92583-4,PROMIS parent proxy short form - meaning and purpose 4a - version 1.0,-,Pt,^Patient,-,PROMIS.PARENTPROXY,PANEL.SURVEY.PROMIS,PROMIS parent proxy short form - meaning and purpose 4a - version 1.0,
92584-2,PROMIS parent proxy short form - physical stress experiences 8a - version 1.0,-,7D,^Patient,-,PROMIS.PARENTPROXY,PANEL.SURVEY.PROMIS,PROMIS parent proxy short form - physical stress experiences 8a - version 1.0,
