id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
77702-9,Sensory complaints related to parkinsonism scale,Find,Pt,^Patient,Ord,UPDRS,UPDRS,Sensory complaints related to parkinsonism scale [UPDRS],Sensory complaints scale UPDRS
77703-7,Dyskinesia duration per D,Find,1W,^Patient,Ord,UPDRS,UPDRS,Dyskinesia duration per day in the past week [UPDRS],Dyskinesia dur per D 1W UPDRS
77704-5,Dyskinesia disability,Find,1W,^Patient,Ord,UPDRS,UPDRS,Dyskinesia disability in the past week [UPDRS],Dyskinesia disability 1W UPDRS
77705-2,Dyskinesia pain,Find,1W,^Patient,Ord,UPDRS,UPDRS,Dyskinesia pain in the past week [UPDRS],Dyskinesia pain 1W UPDRS
77706-0,Early morning dystonia,Find,1W,^Patient,Ord,UPDRS,UPDRS,Early morning dystonia in the past week [UPDRS],Early morn dystonia 1W UPDRS
77707-8,Predictable off period indicator,Find,1W,^Patient,Ord,UPDRS,UPDRS,Predictable off period indicator in the past week [UPDRS],Predictable off period 1W UPDRS
77708-6,Unpredictable off period indicator,Find,1W,^Patient,Ord,UPDRS,UPDRS,Unpredictable off period indicator in the past week [UPDRS],Unpredictable off period 1W UPDRS
77709-4,Sudden off period indicator,Find,1W,^Patient,Ord,UPDRS,UPDRS,Sudden off period indicator in the past week [UPDRS],Sudden off period 1W UPDRS
77710-2,Average proportion of waking day the patient is off,Find,1W,^Patient,Ord,UPDRS,UPDRS,Average proportion of waking day the patient is off in the past week [UPDRS],Ave waking day off 1W UPDRS
77711-0,"Patient has anorexia, nausea or vomiting",Find,1W,^Patient,Ord,UPDRS,UPDRS,"Patient has anorexia, nausea or vomiting in the past week [UPDRS]","Anorexia, nausea or vomiting 1W UPDRS"
77712-8,Sleep disturbances indicator,Find,1W,^Patient,Ord,UPDRS,UPDRS,Sleep disturbances indicator in the past week [UPDRS],Sleep disturbances 1W UPDRS
77713-6,Symptomatic orthostasis indicator,Find,1W,^Patient,Ord,UPDRS,UPDRS,Symptomatic orthostasis indicator in the past week [UPDRS],Symptomatic orthostasis 1W UPDRS
77714-4,Modified Hoen and Yahr stage,Find,Pt,^Patient,Ord,UPDRS,UPDRS,Modified Hoen and Yahr stage [UPDRS],Modified Hoen and Yahr UPDRS
77715-1,Schwab England activities of daily living scale,Find,Pt,^Patient,Ord,UPDRS,UPDRS,Schwab England activities of daily living scale [UPDRS],Schwab England ADL UPDRS
77716-9,Schwab England activities of daily living with dyskinesia scale,Find,Pt,^Patient,Ord,UPDRS,UPDRS,Schwab England activities of daily living with dyskinesia scale [UPDRS],Schwab England ADL w dyskinesia UPDRS
77717-7,Unified Parkinson's Disease Rating Scale panel,-,Pt,^Patient,-,,PANEL.UPDRS,Unified Parkinson's Disease Rating Scale (UPDRS) panel,UPDRS Panel
77718-5,"Mentation, behavior and mood panel",-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,"Mentation, behavior and mood panel [UPDRS]","Mentation, behav, mood Pnl UPDRS"
77719-3,Activities of daily living panel,-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,Activities of daily living panel [UPDRS],ADL Pnl UPDRS
77720-1,Motor examination panel,-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,Motor examination panel [UPDRS],Motor examination Pnl UPDRS
77721-9,Complications of therapy panel,-,1W,^Patient,-,UPDRS,PANEL.UPDRS,Complications of therapy panel in the past week [UPDRS],Complications therapy Pnl 1W UPDRS
77722-7,Dyskinesias panel,-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,Dyskinesias panel [UPDRS],Dyskinesias Pnl UPDRS
77723-5,Clinical fluctuations panel,-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,Clinical fluctuations panel [UPDRS],Clinical fluctuations Pnl UPDRS
77724-3,Other complications panel,-,Pt,^Patient,-,UPDRS,PANEL.UPDRS,Other complications panel [UPDRS],Other complication Pnl UPDRS
77738-3,Flush,Type,Pt,Line,Nom,,CLIN,Line Flush [Type],Line Flush
77753-2,Tumor morphology panel,-,Pt,Cancer.XXX,-,,PANEL.ONCO,Tumor morphology panel Cancer,Tumor morph Pnl Cancer
77889-4,Ejection fraction,VFr,Pt,Heart.ventricle.left,Qn,US.M-mode+Calculated by cube method,CARD.US,Left ventricular Ejection fraction by US.M-mode+Calculated by cube method,LV EF US.M-mode+cube
77890-2,Ejection fraction,VFr,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by cube method,CARD.US,Left ventricular Ejection fraction by US.2D+Calculated by cube method,LV EF US.2D+cube
77891-0,Ejection fraction,VFr,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by Teichholz method,CARD.US,Left ventricular Ejection fraction by US.2D+Calculated by Teichholz method,LV EF 2D Teichholz
77892-8,Ejection fraction,VFr,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by modified Simpson method,CARD.US,Left ventricular Ejection fraction by US.2D+Calculated by modified Simpson method,LV EF US.2D+mod Simpson
77893-6,Myocardial mass,Mass,Pt,Heart.ventricle.left,Qn,US.M-mode+Calculated by cube method,CARD.US,Left ventricular Myocardial mass by US.M-mode+Calculated by cube method,LV Myo mass US.M-mode+cube
77894-4,Myocardial mass,Mass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by truncated ellipsoid method,CARD.US,Left ventricular Myocardial mass by US.2D+Calculated by truncated ellipsoid method,LV Myo mass US.2D+trunc ellips
77895-1,Myocardial mass,Mass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by Devereux method,CARD.US,Left ventricular Myocardial mass by US.2D+Calculated by Devereux method,LV Myo mass 2D Devereux
77896-9,Myocardial mass,Mass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by area-length method,CARD.US,Left ventricular Myocardial mass by US.2D+Calculated by area-length method,LV Myo mass US.2D+A-L
77897-7,Myocardial mass/Body surface area,ArMass,Pt,Heart.ventricle.left,Qn,US.2D,CARD.US,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US 2D,LV Myo mass/BSA 2D US
77898-5,Myocardial mass/Body surface area,ArMass,Pt,Heart.ventricle.left,Qn,US.M-mode+Calculated by cube method,CARD.US,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US.M-mode+Calculated by cube method,LV Myo mass/BSA US.M-mode+cube
77899-3,Myocardial mass/Body surface area,ArMass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by truncated ellipsoid method,CARD.US,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US.2D+Calculated by truncated ellipsoid method,LV Myo mass/BSA US.2D+trunc ellips
77900-9,Myocardial mass/Body surface area,ArMass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by area-length method,CARD.US,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US.2D+Calculated by area-length method,LV Myo mass/BSA US.2D+A-L
77901-7,Minor axis.end diastole.parasternal long axis,Len,Pt,Heart.ventricle.right,Qn,US.2D,CARD.US,Right ventricular Minor axis at end diastole.parasternal long axis [Length] by US 2D,RV ED minor axis PLAX 2D US
77902-5,Minor axis.end diastole,Len,Pt,Heart.ventricle.right,Qn,US.2D.A4C,CARD.US,Right ventricular Minor axis at end diastole [Length] by US.2D.A4C,RV ED minor axis A4C
77903-3,Excursion distance.systole,Len,Pt,Tricuspid valve.annulus,Qn,US.M-mode,CARD.US,Tricuspid valve annulus Excursion distance during systole by US.M-mode,TV ann Excursion dist sys M-mode
77904-1,End-systolic volume,Vol,Pt,Heart.atrium.left,Qn,US.2D+Calculated by modified Simpson method,CARD.US,Left atrial End-systolic volume by US.2D+Calculated by modified Simpson method,LA ES vol US.2D+mod Simpson
77905-8,End-systolic volume,Vol,Pt,Heart.atrium.left,Qn,US.2D+Calculated by area-length method,CARD.US,Left atrial End-systolic volume by US.2D+Calculated by area-length method,LA ES vol US.2D+A-L
77906-6,End-systolic volume/Body surface area,ArVol,Pt,Heart.atrium.left,Qn,US.2D+Calculated by modified Simpson method,CARD.US,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D+Calculated by modified Simpson method,LA ES vol/BSA US.2D+mod Simpson
77907-4,End-systolic volume/Body surface area,ArVol,Pt,Heart.atrium.left,Qn,US.2D+Calculated by area-length method,CARD.US,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D+Calculated by area-length method,LA ES vol/BSA US.2D+A-L
77908-2,Vena contracta diameter,Len,Pt,Aortic valve,Qn,US.doppler,CARD.US,Aortic valve Vena contracta diameter by US.doppler,AV VC diam DOP
77909-0,Effective regurgitant orifice area,Area,Pt,Aortic valve,Qn,US.doppler+Calculated by PISA method,CARD.US,Aortic valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method,AV EROA PISA
77910-8,Effective regurgitant orifice area,Area,Pt,Aortic valve,Qn,US.doppler+Calculated by volumetric method,CARD.US,Aortic valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method,AV EROA DOP+Calc by vol
77912-4,Stenosis degree,Find,Pt,Aortic valve,Ord,US,CARD.US,Aortic valve Stenosis degree by US,AV Sten deg US
77913-2,Vena contracta diameter,Len,Pt,Mitral valve,Qn,US.doppler,CARD.US,Mitral valve Vena contracta diameter by US.doppler,MV VC diam DOP
77914-0,Effective regurgitant orifice area,Area,Pt,Mitral valve,Qn,US.doppler+Calculated by volumetric method,CARD.US,Mitral valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method,MV EROA DOP+Calc by vol
77916-5,Stenosis degree,Find,Pt,Mitral valve,Ord,US,CARD.US,Mitral valve Stenosis degree by US,MV Sten deg US
77917-3,Vena contracta diameter,Len,Pt,Tricuspid valve,Qn,US.doppler,CARD.US,Tricuspid valve Vena contracta diameter by US.doppler,TV VC diam DOP
77918-1,Vena contracta diameter,Len,Pt,Pulmonic valve,Qn,US.doppler,CARD.US,Pulmonic valve Vena contracta diameter by US.doppler,PV VC diam DOP
77920-7,Myocardial mass/Height exp 2.7,ArMass,Pt,Heart.ventricle.left,Qn,US.2D,CARD.US,Left ventricular Myocardial mass/Height exp 2.7 [Mass/Area] by US 2D,LV Myo mass/Ht exp 2.7 2D US
77921-5,Myocardial mass/Height exp 2.7,ArMass,Pt,Heart.ventricle.left,Qn,US.M-mode+Calculated by cube method,CARD.US,Left ventricular Myocardial mass/Height exp 2.7 [Mass/Area] by US.M-mode+Calculated by cube method,LV Myo/Ht exp 2.7 US.M-mode+cube
77922-3,Myocardial mass/Height exp 2.7,ArMass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by area-length method,CARD.US,Left ventricular Myocardial mass/Height exp 2.7 [Mass/Area] by US.2D+Calculated by area-length method,LV Myo mass/Ht exp 2.7 ArMass US.2D+A-L
77923-1,Myocardial mass/Height exp 2.7,ArMass,Pt,Heart.ventricle.left,Qn,US.2D+Calculated by truncated ellipsoid method,CARD.US,Left ventricular Myocardial mass/Height exp 2.7 [Mass/Area] by US.2D+Calculated by truncated ellipsoid method,LV Myo/Ht exp 2.7 US.2D+trunc ellips
77941-3,Final patient acuity,Find,Pt,^Patient,Nom,NEMSIS,NEMSIS,Final patient acuity NEMSIS,Final patient acuity NEMSIS
77963-7,Birth defects diagnosis,Find,Pt,^Patient,Nar,,CLIN,Birth defects diagnosis Narrative,Birth defects
77974-4,Hospitalized for condition of interest,Find,Pt,^Patient,Ord,,H&P.HX,Whether the patient was hospitalized for condition of interest,Hospitalized for condition
77975-1,Earliest date of diagnosis,Date,Pt,^Patient,Qn,,H&P.HX,Earliest date of diagnosis,Earliest Date of Dx
77976-9,Illness or injury end date,Date,Pt,^Patient,Qn,,H&P.HX,Illness or injury end date,Illness or injury end date
77977-7,Illness duration,Time,Pt,^Patient,Qn,,H&P.HX,Illness duration,Illness duration
77978-5,Patient died from illness of interest,Find,Pt,^Patient,Ord,,H&P.HX,Patient died from illness of interest,Pt died from illness
77983-5,Country of usual residence,Loc,Pt,^Patient,Nom,,ADMIN.PATIENT.DEMOG,Country of usual residence [Location],Country of usual residence
77984-3,Country of exposure to illness,Loc,Pt,^Patient,Nom,,H&P.HX,Country of exposure to illness [Location],Country exp to illness
77985-0,State or province of exposure to illness,Loc,Pt,^Patient,Nom,,H&P.HX,State or province of exposure to illness,St or Prov exposure to illness
77986-8,City of exposure to illness,Loc,Pt,^Patient,Nom,,H&P.HX,City of exposure to illness,City of exposure to illness
77987-6,County of exposure to illness,Loc,Pt,^Patient,Nom,,H&P.HX,County of exposure to illness [Location],Co. of exposure to illness
77989-2,Disease transmission mode,Type,Pt,^Patient,Nom,,H&P.HX,Disease transmission mode,Disease transmission mode
77996-7,Pregnancy status at time of illness or condition,Find,Pt,^Patient,Ord,,H&P.HX,Pregnancy status at time of illness or condition,Preg stat at illness cond
78005-6,Summary registry report,Find,Pt,{Setting},Doc,Physical therapy,DOC.ONTOLOGY,Physical therapy Summary registry report,PT Summary registry report
78031-2,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,RAD,CTA Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV,CTA Abd Aorta+ROves-Bl WO+WcontrIV
78032-0,Multisection^WO & W contrast IV,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,RAD,CTA Thoracic and Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV,CTA T+A.Ao+RO v-Bl WO+W contr IV
78033-8,Hospital stay duration,Time,Pt,^Patient,Qn,,H&P.HX,Hospital stay duration,Hosp stay duration
78037-9,Multisection^W contrast IV,Find,Pt,Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,RAD,CTA Abdominal Aorta and Bilateral Runoff Vessels W contrast IV,CTA Abd Aort+ROves-Bl W contr IV
78038-7,Multisection^W contrast IV,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,RAD,CTA Thoracic and Abdominal Aorta and Bilateral Runoff Vessels W contrast IV,CTA T+A.Ao+RO v-Bl W contr IV
78039-5,Discharge teaching note,Find,Pt,{Setting},Doc,{Role},DOC.ONTOLOGY,Discharge teaching note,Discharge teach note
78175-7,Fractional area change,AreaRto,Pt,Heart.ventricle.right,Qn,US.2D,CARD.US,Right ventricular Fractional area change by US 2D,RV FAC 2D US
78176-5,Diameter,Len,Pt,Aorta.root,Qn,US.2D,CARD.US,Aorta root Diameter by US 2D,AO root Diam 2D US
78177-3,Regurgitant pressure gradient.diastole.mean,PressDiff,Pt,Aortic valve,Qn,US.doppler+Calculated by simplified Bernoulli,CARD.US,Aortic valve Mean regurgitant pressure gradient during diastole by US.doppler+Calculated by simplified Bernoulli,AV Mean reg press grad dias Simp Bern
78178-1,Regurgitant pressure gradient.mean,PressDiff,Pt,Mitral valve,Qn,US.doppler,CARD.US,Mitral valve Mean regurgitant pressure gradient by US.doppler,MV Mean regurg press gradient DOP
78179-9,Orifice area,Area,Pt,Mitral valve,Qn,US.2D+Measured by planimetry,CARD.US,Mitral valve Orifice area by US.2D+Measured by planimetry,MV Orifice area US.2D.PLN
78180-7,Intrachamber.systole.max,Pres,Pt,Heart.ventricle.right,Qn,US.doppler,CARD.US,Right ventricular Intrachamber.systole.max by US.doppler,RV Intrachamber.sys.max DOP
78181-5,Regurgitant velocity during diastolic rapid inflow,Vel,Pt,Pulmonic valve,Qn,US.doppler,CARD.US,Pulmonic valve Regurgitant velocity during diastolic rapid inflow by US.doppler,PV Regurg vel dias rapid inflow DOP
78182-3,Regurgitant pressure gradient.diastole.max,PressDiff,Pt,Pulmonic valve,Qn,US.doppler,CARD.US,Pulmonic valve Maximum regurgitant pressure gradient during diastole by US.doppler,PV Max regurg press grad dia DOP
78183-1,Stenosis degree,Find,Pt,Pulmonic valve,Ord,US,CARD.US,Pulmonic valve Stenosis degree by US,PV Sten deg US
78184-9,A wave duration,Time,Pt,Pulmonary vein,Qn,US.doppler.PW,CARD.US,Pulmonary vein A-wave duration by Ultrasound.doppler.PW,Pulm vein A wave duration DOP.PW
78185-6,Tissue velocity.E wave.max,Vel,Pt,Mitral valve.annulus.medial,Qn,US.tissue doppler,CARD.US,Mitral valve medial annulus Tissue velocity.E-wave.max by US.tissue doppler,MV med ann Peak e' wave US.TDI
78186-4,Tissue velocity.E wave.max,Vel,Pt,Mitral valve.annulus.lateral,Qn,US.tissue doppler,CARD.US,Mitral valve lateral annulus Tissue velocity.E-wave.max by US.tissue doppler,MV lat ann e-prime Vmax TDI
78187-2,Tissue velocity.S wave.max,Vel,Pt,Mitral valve.annulus.medial,Qn,US.tissue doppler,CARD.US,Mitral valve medial annulus Tissue velocity.S-wave.max by US.tissue doppler,MV med ann s-prime Vmax TDI
78188-0,Tissue velocity.S wave.max,Vel,Pt,Mitral valve.annulus.lateral,Qn,US.tissue doppler,CARD.US,Mitral valve lateral annulus Tissue velocity.S-wave.max by US.tissue doppler,MV lat ann s-prime Vmax TDI
78189-8,E wave/Tissue velocity.E wave.max,VelRto,Pt,Mitral valve.annulus.medial,Qn,US.doppler+tissue doppler,CARD.US,Mitral valve medial annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler,MV med ann E-wave/e-prime Vmax DOP+TDI
78190-6,E wave/Tissue velocity.E wave.max,VelRto,Pt,Mitral valve.annulus.lateral,Qn,US.doppler+tissue doppler,CARD.US,Mitral valve lateral annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler,MV lat ann E-wave/e-prime Vmax DOP+TDI
78191-4,Blood flow.deceleration time.E wave,Time,Pt,Mitral valve,Qn,US.doppler,CARD.US,Mitral valve E-wave deceleration time by US.doppler,MV E-wave deceleration time DOP
78192-2,Segmental wall motion,Find,Pt,Heart.ventricle.left.basal inferior septum,Ord,US,CARD.US,Heart ventricle Left basal inferior septum Segmental wall motion by US,LV.basal inf septum SWM US
78193-0,Segmental wall motion,Find,Pt,Heart.ventricle.left.basal inferior lateral,Ord,US,CARD.US,Heart ventricle Left basal inferior lateral Segmental wall motion by US,LV.basal inf lat SWM US
78194-8,Segmental wall motion,Find,Pt,Heart.ventricle.left.basal anterior lateral,Ord,US,CARD.US,Heart.ventricle.left.basal anterior lateral Segmental wall motion by US,LV.basal ant lat SWM US
78195-5,Segmental wall motion,Find,Pt,Heart.ventricle.left.mid inferior septum,Ord,US,CARD.US,Heart ventricle Left mid inferior septum Segmental wall motion by US,LV.mid inf septum SWM US
78196-3,Segmental wall motion,Find,Pt,Heart.ventricle.left.mid inferior lateral,Ord,US,CARD.US,Heart ventricle Left mid inferior lateral Segmental wall motion by US,LV.mid inf lat SWM US
78197-1,Segmental wall motion,Find,Pt,Heart.ventricle.left.mid anterior lateral,Ord,US,CARD.US,Heart ventricle Left mid anterior lateral Segmental wall motion by US,LV.mid ant lat SWM US
78198-9,Segmental wall motion,Find,Pt,Heart.ventricle.left.apex,Ord,US,CARD.US,Heart ventricle Left apex Segmental wall motion by US,LV apex SWM US
78199-7,Study diagnosis,Imp,Pt,Cardiovascular system.central,Nar,US,CARD.US,Cardiovascular system.central US Study diagnosis,Cent CVS US Study dx
78240-9,Surgical operation note,Find,Pt,{Setting},Doc,Trauma,DOC.ONTOLOGY,Trauma Surgical operation note,Trauma Operative note
78241-7,Surgical operation note,Find,Pt,{Setting},Doc,Gastroenterology,DOC.ONTOLOGY,Gastroenterology Surgical operation note,Gastroenterology Operative note
78242-5,Surgical operation note,Find,Pt,{Setting},Doc,Hematology+Medical oncology,DOC.ONTOLOGY,Hematology+Medical oncology Surgical operation note,HemOnc Operative note
78243-3,Surgical operation note,Find,Pt,{Setting},Doc,Vascular surgery,DOC.ONTOLOGY,Vascular surgery Surgical operation note,Vascular surgery Operative note
78244-1,Surgical operation note,Find,Pt,{Setting},Doc,Transplant surgery,DOC.ONTOLOGY,Transplant surgery Surgical operation note,Transplant surgery Operative note
78246-6,Admission history and physical note,Find,Pt,{Setting},Doc,Mental health,DOC.ONTOLOGY,Mental health Admission history and physical note,Mental health Admit H&P note
